,folder,art_movement,jpeg,image_name,scrape_state
12676,train,Impressionismo,https://www.copia-di-arte.com/kunst/camille_pissarro_59/oise_pontoise_1003148_hi.jpg,camille_pissarro-the_oise_at_pontoise_2884,saved
12677,train,Espressionismo,https://www.copia-di-arte.com/kunst/august_macke_726/grosses-helles-schaufenster.jpg,august_macke-ampia_vetrina,saved
12678,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_karl_stieler/antonia_ott_geb_wallinger_sch_hi.jpg,joseph_karl_stieler-antonia_of_ott_gives_wallinger_end_the_s,saved
12679,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage/narcissus_fermoy_at_castle_how.jpg,karen_armitage-narcissus_fermoy_at_castle_howard,saved
12680,train,Barocco,https://www.copia-di-arte.com/kunst/hendrik_averkamp/kreuzigung_hi.jpg,hendrik_averkamp-crucifixion,saved
12681,train,Barocco,https://www.copia-di-arte.com/kunst/guido_reni/die_anbetung_des_christuskinde.jpg,guido_reni-the_adoration_of_the_christ_child,saved
12682,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/portrait_catherine_manners_du_hi.jpg,peter_paul_rubens-portrait_of_catherine_manners_duchess_of_b,saved
12683,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/steel-bowl.jpg,lincoln_seligman-steel_bowl_acrylic,saved
12684,validation,Romanticismo,https://www.copia-di-arte.com/kunst/camille_corot/alte_bruecke_mantes_hi.jpg,jeanbabtistecamille_corot-die_alte_bruecke_zu_mantes,saved
12685,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/timothy_easton_1/evening_rays_around_the_copper.jpg,timothy_easton-evening_rays_around_the_copper_oil_on_canvas,saved
12686,train,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/das_goldene_zeitalter_detail.jpg,lucas_cranach_il_vecchio-the_golden_age_detail_2885,saved
12687,train,Barocco,https://www.copia-di-arte.com/kunst/frans_hals_191/weibliches_bildnis_hi.jpg,frans_hals-female_portrait,saved
12688,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/noartist/p/pierre_auguste_renoir_die_well.jpg,pierreauguste_renoir-pierreauguste_renoir_die_welle,saved
12689,test,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/Komposition-mit-senkrechter-Stange-Durchgehender-Strich.jpg,wassily_kandinsky-composition_2886,saved
12690,train,Romanticismo,https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/kampf_loewe_tiger_hi.jpg,ferdinand_victor_eugene_delacroix-fight_between_lion_and_tig,saved
12691,train,Romanticismo,https://www.copia-di-arte.com/kunst/eugen_duecker/waldweg.jpg,eugen_ducker-waldwegvor,saved
12692,validation,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute//1-cabbage-rose.jpg,pierre_joseph_redoute-cabbage_rose_redoute_2887,saved
12693,train,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/portraet_karl_des_i_koenig_von-2.jpg,sir_anthonis_van_dyck-charles_i_king_of_england,saved
12694,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage/porto-ercole.jpg,karen_armitage-garden_in_porto_ercole_italy,saved
12695,train,Barocco,https://www.copia-di-arte.com/kunst/guido_reni/die_marienkroenung.jpg,guido_reni-the_coronation_of_the_virgin,saved
12696,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/la_promenade.jpg,pierreauguste_renoir-la_promenade_2888,saved
12697,validation,Espressionismo,https://www.copia-di-arte.com/kunst/marianne_von_werefkin/1003975-2.jpg,marianne_von_werefkin-poste_de_policy_wilna_police_position_,saved
12698,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/mere_et_enfant.jpg,pierre_bonnard-mere_et_enfant,saved
12699,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/st-michael-s-mount_turner.jpg,william_turner-st_michaels_mount,saved
12700,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/gerard_teichert/7678001_v1-2.jpg,gerard_teichert-je_devrais_peutetre_macheter_un_portable_moi,saved
12701,train,Romanticismo,https://www.copia-di-arte.com/kunst/john_constable/fen_bridge_hi.jpg,john_constable-new_fen_bridge,saved
12702,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/timothy_easton_1/shaping_up.jpg,timothy_easton-shaping_up,saved
12703,validation,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/jean_pellicorne_sohn_kaspar_hi.jpg,rembrandt_van_rijn-jean_pellicorne_and_his_son_kaspar,saved
12704,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/henri_fantin_latour/study_hi.jpg,henri_fantinlatour-the_study,saved
12705,train,Rinascimento,https://www.copia-di-arte.com/kunst/tizian_eigentl_tiziano_vercel/3893.jpg,tiziano_alias_tiziano_vercellioca-carlo_v_a_cavallo,saved
12706,test,Classicismo,https://www.copia-di-arte.com/kunst/jean_auguste_dominique_ingres_30/study_womans_hands_portrait_m_hi.jpg,jean_auguste_dominique_ingres-study_of_a_womans_hands_after_,saved
12707,test,Barocco,https://www.copia-di-arte.com/kunst/michelangelo_caravaggio/die-wahrsagerin.jpg,michelangelo_caravaggio-caravaggio_die_wahrsagerin,saved
12708,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/apokalyptische_reiter_hi.jpg,wassily_kandinsky-apocalyptic_rider_i,saved
12709,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/one-spit_kandinsky.jpg,wassily_kandinsky-one_spit,saved
12710,test,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/william_ireland/blue_door_2003_oil_on_board.jpg,william_ireland-blue_door_oil_on_board,saved
12711,test,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_altdorfer/passionssebastians_altar_in_st.jpg,albrecht_altdorferum-passionssebastiansaltar_in_st,saved
12712,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner_746/bolton_abbey_hi.jpg,william_turner-bolton_abbey,saved
12713,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin_706/madame_schuffenecker_hi.jpg,paul_gauguin-madame_schuffenecker,saved
12714,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/frits_thaulow/automn-avenue-to-beaulieu.jpg,frits_thaulow-automn_avenue_to_beaulieu,saved
12715,test,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/portrait_noblewoman_hi.jpg,sir_anthonis_van_dyck-portrait_of_a_noblewoman,saved
12716,train,Classicismo,https://www.copia-di-arte.com/kunst/hubert_robert/ruine_mit_obelisk.jpg,hubert_robert-ruins_with_an_obelisk_2891,saved
12717,test,Classicismo,https://www.copia-di-arte.com/kunst/johann_zoffany/portrait_of_john_christopher_s.jpg,johann_zoffany-portrait_of_john_christopher_smith_musician_a_2892,saved
12718,train,Classicismo,https://www.copia-di-arte.com/kunst/jacques_laurent_agasse/lord_rivers_coursing_hi.jpg,jacqueslaurent_agasse-lord_rivers_coursing,saved
12719,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/trevor_neal/dylan_b1941_oil_acrylic_on_ala.jpg,trevor_neal-dylan_b_oil_acrylic_on_alabastine_on_hessian_lai,saved
12720,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/timothy_easton_1/waterflowers-at-sunrise_easton.jpg,timothy_easton-waterflowers_at_sunrise,saved
12721,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/kirchner_bluehende_baeume.jpg,ernst_ludwig_kirchner-bluhende_baume_iv,saved
12722,validation,Barocco,https://www.copia-di-arte.com/kunst/jacob_jordaens/flight_egypt_bal47698_hi.jpg,jacob_jordaens-the_flight_into_egypt,saved
12723,validation,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/mariae_himmelfahrt-2.jpg,peter_paul_rubens-the_assumption_of_the_virgin,saved
12724,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_wrightofderby/william_rastall_hi.jpg,joseph_wright_of_derby-william_rastall,saved
12725,train,Romanticismo,https://www.copia-di-arte.com/kunst/jean_baptiste_simeon_chardin/laborious_mother_hi.jpg,jeanbaptiste_simeon_chardin-the_laborious_mother,saved
12726,train,Impressionismo,https://www.copia-di-arte.com/kunst/gustave_caillebotte/2-l13-a1-1892-56_v1-1.jpg,gustave_caillebotte-untitled_2893,saved
12727,test,Rinascimento,https://www.copia-di-arte.com/kunst/vittore_carpaccio/arrival_stursula_siege_cologn_hi.jpg,vittore_carpaccioum-arrival_of_stursula_during_the_siege_of_,saved
12728,train,Espressionismo,https://www.copia-di-arte.com/kunst/lovis_corinth/swim_hi.jpg,lovis_corinth-after_the_swim,saved
12729,test,Barocco,https://www.copia-di-arte.com/kunst/noartist/r/rembrandt_christus_an_der_geis.jpg,rembrandt_van_rijn-rembrandt_christus_an_der_geielsaule,saved
12730,validation,Romanticismo,https://www.copia-di-arte.com/kunst/jean_baptiste_simeon_chardin/xir188756.jpg,jeanbaptiste_simeon_chardin-the_monkey_antiquarian,saved
12731,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/chamissopeterschlemihl-6.jpg,ernst_ludwig_kirchner-untitled_2894,saved
12732,train,Impressionismo,https://www.copia-di-arte.com/kunst/vincent_van_gogh//Stilleben-mit-gelbem-Strohhut.jpg,vincent_van_gogh-natura_morta_con_il_cappello_di_paglia_gial,saved
12733,validation,Classicismo,https://www.copia-di-arte.com/kunst/johann_ziegler/badgodesbergdraitschquelle.jpg,johann_ziegler-untitled_2895,saved
12734,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/ingeborg_kuhn/tulpen_154_hi.jpg,ingeborg_kuhn-tulips,saved
12735,train,Impressionismo,https://www.copia-di-arte.com/kunst/vincent_van_gogh/still-life-vase-of-carnations.jpg,vincent_van_gogh-still_life_vase_of_carnations,saved
12736,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/on-the-rhine.jpg,william_turner-sul_reno,saved
12737,train,Classicismo,https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/familiedesherzogsdeosuna.jpg,francisco_jose_de_goya-duke_of_osuna_and_family,saved
12738,train,Espressionismo,https://www.copia-di-arte.com/kunst/paula_modersohn_becker/kinderaktmitstorch.jpg,paula_modersohnbecker-untitled_2897,saved
12739,validation,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/die_seine_bei_argenteuil-2.jpg,claude_monet-die_seine_bei_argenteuil,saved
12740,validation,Barocco,https://www.copia-di-arte.com/kunst/adam_elsheimer_750/sermon_john_baptist_xkh144508_hi.jpg,adam_elsheimer-the_sermon_of_john_the_baptist,saved
12741,test,Romanticismo,https://www.copia-di-arte.com/kunst/eugene_delacroix/oil_sketch_sardanapalus_hi.jpg,ferdinand_victor_eugene_delacroix-oil_sketch_for_sardanapalu,saved
12742,test,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman_1/travelling_hat_on_dusty_table.jpg,lincoln_seligman-travelling_hat_on_dusty_table_2898,saved
12743,validation,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner_746/stamford_hi.jpg,william_turner-stamford,saved
12744,train,Espressionismo,https://www.copia-di-arte.com/kunst/noartist/a/am_totenbett.jpg,edvard_munch-at_the_deathbed,saved
12745,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/orientalisches_hi.jpg,wassily_kandinsky-middle_eastern,saved
12746,train,Barocco,https://www.copia-di-arte.com/kunst/frans_hals_191/pieter_van_der_broecke_1585_1_hi.jpg,frans_hals-pieter_van_der_broecke_the_man_with_the_cane_2899,saved
12747,train,Espressionismo,https://www.copia-di-arte.com/kunst/paula_modersohn_becker/entwurffuerjugend.jpg,paula_modersohnbecker-magazine_cover_draft,saved
12748,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoirarenoiralgerischelandschaft_hi.jpg,pierreauguste_renoir-arenoir_algerian_landscape_2900,saved
12749,validation,Rinascimento,https://www.copia-di-arte.com/kunst/leonardo_da_vinci/codex_madrid.jpg,leonardo_da_vinci-codex_madrid_iiv_design_pen_&_brown_ink_on,saved
12750,train,Romanticismo,https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/seelandschaft_hi.jpg,jeanbabtistecamille_corot-sea_landscape,saved
12751,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/weiblicher_akt_im_wasser_hi.jpg,pierreauguste_renoir-female_act_in_the_water,saved
12752,train,Romanticismo,https://www.copia-di-arte.com/kunst/noartist/w/wturner__bridge_and_tower__183.jpg,william_turner-wturner_bridge_and_tower,saved
12753,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin/schlafendeskind.jpg,paul_gauguin-untitled_2901,saved
12754,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/minerva_protects_pax_mars_pea_hi.jpg,peter_paul_rubens-minerva_protects_pax_from_mars_peace_and_w_2902,saved
12755,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/henri_de_toulouse_lautrec_736/zwei_freundinnen.jpg,henri_de_toulouselautrec-two_friends_2903,saved
12756,test,Impressionismo,https://www.copia-di-arte.com/kunst/carl_friedrich_lessing/selbstbildnis.jpg,carl_friedrich_lessing-untitled,saved
12757,train,Classicismo,https://www.copia-di-arte.com/kunst/sir_thomas_lawrence_980/diana_sturt_lady_milner_hi.jpg,sir_thomas_lawrence-diana_sturt_later_lady_milner,saved
12758,train,Classicismo,https://www.copia-di-arte.com/kunst/noartist/s/sweet_peae__redout_1.jpg,pierre_joseph_redoute-sweet_peae_redoute,saved
12759,train,Impressionismo,https://www.copia-di-arte.com/kunst/eugene_henri_cauchois/still_life_with_apples.jpg,eugene_henri_cauchois-still_life_with_apples,saved
12760,train,Romanticismo,https://www.copia-di-arte.com/kunst/thomas_whitcombe/capture_of_la_fique_january_5t_hi.jpg,thomas_whitcombe-capture_of_la_fique_january_th_from_the_nav,saved
12761,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/noartist/r/renoir_bazille_paints__1867.jpg,pierreauguste_renoir-renoir_bazille_paints,saved
12762,validation,Romanticismo,https://www.copia-di-arte.com/kunst/carl_gustav_carus/frau_auf_dem_soeller.jpg,carl_gustav_carus-woman_on_the_soller,saved
12763,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/beach-guard_seligman.jpg,lincoln_seligman-beach_guard_acrylic_on_canvas,saved
12764,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/josch/roter_mohn_hi.jpg,josch-red_poppy,saved
12765,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/leadwort.jpg,pierre_joseph_redoute-leadwort_redoute,saved
12766,train,Barocco,https://www.copia-di-arte.com/kunst/charles_le_brun_3666/die-anbetung-der-hirten.jpg,charles_le_brun-the_adoration_of_the_shepherds_2904,saved
12767,train,Romanticismo,https://www.copia-di-arte.com/kunst/eugene_delacroix/self_portrait_scp50061_hi.jpg,ferdinand_victor_eugene_delacroix-self_portrait_2905,saved
12768,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin/landschaft_tahiti_hi.jpg,paul_gauguin-countryside_on_tahiti,saved
12769,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/philippe_flohic/sanguine-femme-forte-de-dos.jpg,philippe_flohic-sanguine_femme_forte_de_dos,saved
12770,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/josch/buchs_i_hi.jpg,josch-boxtree_i,saved
12771,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/trevor_neal/edensor_chatsworth_park_derbys.jpg,trevor_neal-edensor_chatsworth_park_derbyshire_2906,saved
12772,validation,Romanticismo,https://www.copia-di-arte.com/kunst/eugene_delacroix/tiger_frightened_snake_hi.jpg,ferdinand_victor_eugene_delacroix-tiger_frightened_by_a_snak,saved
12773,train,Impressionismo,https://www.copia-di-arte.com/kunst/camille_pissarro_59/markt.jpg,camille_pissarro-the_market_in_gisors,saved
12774,test,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/timothy_easton_1/towards_the_alhambra.jpg,timothy_easton-towards_the_alhambra,saved
12775,test,Barocco,https://www.copia-di-arte.com/kunst/noartist/t/teniers_aftantonello_dmstsebas.jpg,david_teniers-teniers_aftantonello_dmstsebastian,saved
12776,test,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierreauguste_renoir/roses.jpg,pierreauguste_renoir-roses_2907,saved
12777,train,Barocco,https://www.copia-di-arte.com/kunst/georges_de_la_tour/joseph_angel_bbc197671_hi.jpg,georges_de_la_tour-joseph_and_the_angel_2908,saved
12778,validation,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/portraet_von_friedrich_der_wei.jpg,lucas_cranach_il_vecchio-portrait_of_frederick_iii_elector_o,saved
12779,train,Espressionismo,https://www.copia-di-arte.com/kunst/edvard_munch_11004/adam_and_eve_under_the_apple_t.jpg,edvard_munch-adam_and_eve_under_the_apple_tree,saved
12780,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/1007218_v1.jpg,ernst_ludwig_kirchner-lying_act_in_front_of_mirror,saved
12781,test,Impressionismo,https://www.copia-di-arte.com/kunst/gustave_caillebotte/bal116094.jpg,gustave_caillebotte-the_artist_morot_in_his_studio,saved
12782,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/Terrace-at-Vernon.jpg,pierre_bonnard-the_terrace_at_vernon,saved
12783,test,Barocco,https://www.copia-di-arte.com/kunst/noartist/t/teniers_the_younger__peasant_f-2.jpg,david_teniers-teniers_the_younger_peasant_festival_2910,saved
12784,train,Classicismo,https://www.copia-di-arte.com/kunst/johann_heinrich_fuessli/the-triumphant-messiah_fuessli.jpg,johann_heinrich_fussli-the_triumphant_messiah,saved
12785,test,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/wassergarten-bei-giverny.jpg,claude_monet-water_garden_at_giverny,saved
12786,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/hof_sonnenstrahlen_hi.jpg,ernst_ludwig_kirchner-court_with_sunbeams,saved
12787,validation,Classicismo,https://www.copia-di-arte.com/kunst/johann_ziegler/siebengebirge.jpg,johann_ziegler-untitled_2911,saved
12788,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/die_kreuztragung_christi.jpg,peter_paul_rubens-christ_carrying_the_cross,saved
12789,train,Impressionismo,https://www.copia-di-arte.com/kunst/edouard_manet_739/Der-Schinken-manet.jpg,edouard_manet-the_ham,saved
12790,train,Barocco,https://www.copia-di-arte.com/kunst/noartist/w/watteau__savoyarde_with_marmot.jpg,jeanantoine_watteau-watteau_savoyarde_with_marmot,saved
12791,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_altdorfer/susanna_im_bade.jpg,albrecht_altdorferum-susanna_at_her_bath,saved
